cell_id,x,y,z,phi0
594,0.816087,0.440672,0.904538,0.0791483
595,0.159895,0.240305,0.385272,0.111516
596,0.316948,0.143817,0.759075,0.192568
597,0.146486,0.143817,0.759075,0.0648629
598,0.295641,0.143817,0.801691,0.181292
599,0.254978,0.0306273,0.732797,0.0921424
600,0.189102,0.165125,0.673844,0.136849
601,0.156607,0.689014,0.444297,0.0496421
602,0.277447,0.971835,0.971835,0.02045
603,0.215504,0.0306273,0.705922,0.0655101
604,0.455449,0.857629,0.684498,0.037227
605,0.217798,0.0612547,0.670714,0.0901008
606,0.167794,0.676512,0.737767,0.0438992
